프로젝트명,시추공명,경도,위도,표고,상심도,하심도,지층명
40-7,NH-2,209274.69,555703.47,33.7,0.0,14.0,토사
40-7,NH-2,209274.69,555703.47,33.7,14.0,45.0,풍화암
40-8,BH-1,205739.815,549753.406,13.14,0.0,21.6,토사
40-8,BH-1,205739.815,549753.406,13.14,21.6,30.0,풍화암
40-8,BH-2,205747.89,549743.928,13.09,0.0,21.5,토사
40-8,BH-2,205747.89,549743.928,13.09,21.5,27.0,풍화암
40-8,BH-2,205747.89,549743.928,13.09,27.0,30.0,리핑암
40-9,BH-1,203387.957,563188.098,29.94,0.0,14.0,토사
40-9,BH-1,203387.957,563188.098,29.94,14.0,30.0,풍화암
40-9,BH-2,203406.945,563189.39,29.93,0.0,17.0,토사
40-9,BH-2,203406.945,563189.39,29.93,17.0,22.0,풍화암
40-10,BH-1,192192.516,545152.684,18.1,0.0,14.8,토사
40-10,BH-1,192192.516,545152.684,18.1,14.8,30.0,풍화암
40-10,BH-2,192169.772,545177.266,18.9,0.0,4.2,토사
40-10,BH-2,192169.772,545177.266,18.9,4.2,30.0,풍화암
40-11,BH-1,126.97022222,37.48344444,20.51,0.0,5.0,토사
40-11,BH-1,126.97022222,37.48344444,20.51,5.0,6.5,풍화암
40-11,BH-1,126.97022222,37.48344444,20.51,6.5,12.0,리핑암
40-11,BH-1,126.97022222,37.48344444,20.51,12.0,17.0,발파암
40-11,BH-2,126.97013889,37.4835,20.94,0.0,6.0,토사
40-11,BH-2,126.97013889,37.4835,20.94,6.0,7.4,풍화암
40-11,BH-2,126.97013889,37.4835,20.94,7.4,9.0,리핑암
40-12,BH-1,202947.325,552587.978,0,0.0,14.5,토사
40-12,BH-1,202947.325,552587.978,0,14.5,27.3,풍화암
40-12,BH-1,202947.325,552587.978,0,27.3,30.0,리핑암
40-12,BH-2,202962.488,552592.703,0,0.0,13.5,토사
40-12,BH-2,202962.488,552592.703,0,13.5,18.0,풍화암
40-13,BH-1,202787.285,546955.339,24.09,0.0,18.0,토사
40-13,BH-1,202787.285,546955.339,24.09,18.0,21.3,풍화암
40-13,BH-1,202787.285,546955.339,24.09,21.3,27.0,리핑암
40-13,BH-1,202787.285,546955.339,24.09,27.0,30.0,발파암
40-13,BH-2,202777.346,546951.636,24.09,0.0,16.7,토사
40-13,BH-2,202777.346,546951.636,24.09,16.7,20.5,풍화암
40-13,BH-2,202777.346,546951.636,24.09,20.5,23.5,리핑암
40-13,BH-3,202775.719,546938.126,24.3,0.0,16.0,토사
40-13,BH-3,202775.719,546938.126,24.3,16.0,19.8,풍화암
40-13,BH-3,202775.719,546938.126,24.3,19.8,22.8,리핑암
40-14,BH-1,200982.804,548222.007,62.3,0.0,4.8,토사
40-14,BH-1,200982.804,548222.007,62.3,4.8,14.4,풍화암
40-14,BH-1,200982.804,548222.007,62.3,14.4,15.4,리핑암
40-14,BH-2,200977.386,548211.816,61.74,0.0,1.9,토사
40-14,BH-2,200977.386,548211.816,61.74,1.9,12.0,풍화암
40-14,BH-2,200977.386,548211.816,61.74,12.0,22.0,리핑암
40-14,BH-3,201000,548217.543,62.76,0.0,1.6,토사
40-14,BH-3,201000,548217.543,62.76,1.6,15.6,풍화암
40-14,BH-3,201000,548217.543,62.76,15.6,17.6,리핑암
40-14,BH-4,200994.485,548233.143,62.73,0.0,5.0,토사
40-14,BH-4,200994.485,548233.143,62.73,5.0,9.6,풍화암
40-14,BH-4,200994.485,548233.143,62.73,9.6,11.6,리핑암
40-15,BH-1,187106.621,544184.824,11.9,0.0,13.0,토사
40-15,BH-1,187106.621,544184.824,11.9,13.0,25.0,풍화암
40-15,BH-1,187106.621,544184.824,11.9,25.0,28.0,리핑암
40-15,BH-2,187137.702,544167.602,12,0.0,12.9,토사
40-15,BH-2,187137.702,544167.602,12,12.9,16.5,풍화암
40-15,BH-2,187137.702,544167.602,12,16.5,25.0,리핑암
40-15,BH-3,187157.79,544165.531,12,0.0,11.0,토사
40-15,BH-3,187157.79,544165.531,12,11.0,15.2,풍화암
40-15,BH-3,187157.79,544165.531,12,15.2,25.0,리핑암
40-15,BH-4,187159.49,544188.744,12.1,0.0,10.6,토사
40-15,BH-4,187159.49,544188.744,12.1,10.6,13.9,풍화암
40-15,BH-4,187159.49,544188.744,12.1,13.9,23.0,리핑암
40-17,BH-1,210736.88,547542.338,16.01,0.0,15.3,토사
40-17,BH-1,210736.88,547542.338,16.01,15.3,22.2,풍화암
40-17,BH-1,210736.88,547542.338,16.01,22.2,24.0,리핑암
40-17,BH-1,210736.88,547542.338,16.01,24.0,30.0,발파암
40-17,BH-2,210746.217,547537.169,15.82,0.0,15.6,토사
40-17,BH-2,210746.217,547537.169,15.82,15.6,22.0,풍화암
40-18,BH-1,199725.773,550445.32,76.4,0.0,0.4,풍화암
40-18,BH-1,199725.773,550445.32,76.4,0.4,18.0,리핑암
40-18,BH-2,199712.32,450471.49,71.1,0.0,0.9,풍화암
40-18,BH-2,199712.32,450471.49,71.1,0.9,12.0,리핑암
40-18,BH-3,199700.564,450440.788,78.8,0.0,1.5,풍화암
40-18,BH-3,199700.564,450440.788,78.8,1.5,20.0,리핑암
40-19,BH-1,208583.457,544634.835,0,0.0,20.0,토사
40-19,BH-1,208583.457,544634.835,0,20.0,23.0,풍화암
40-19,BH-2,208601.473,544639.356,0,0.0,18.5,토사
40-19,BH-2,208601.473,544639.356,0,18.5,27.0,풍화암
40-19,BH-2,208601.473,544639.356,0,27.0,30.0,리핑암
40-19,BH-3,208610.022,544632.973,0,0.0,19.0,토사
40-19,BH-3,208610.022,544632.973,0,19.0,22.0,풍화암
40-20,NX-1,190757.26,540855.78,26.16,0.0,12.0,토사
40-20,NX-1,190757.26,540855.78,26.16,12.0,15.0,풍화암
40-20,NX-1,190757.26,540855.78,26.16,15.0,20.0,리핑암
40-20,NX-2,190760.98,540835.19,25.8,0.0,11.0,토사
40-20,NX-2,190760.98,540835.19,25.8,11.0,13.0,풍화암
40-20,NX-2,190760.98,540835.19,25.8,13.0,20.0,리핑암
41-1,BH-1,207751.941,544878.134,14.47,0.0,17.6,토사
41-1,BH-1,207751.941,544878.134,14.47,17.6,24.5,발파암
41-1,BH-2,207763.946,544895.696,14.17,0.0,17.5,토사
41-1,BH-2,207763.946,544895.696,14.17,17.5,30.0,발파암
41-1,BH-3,207789.138,544920.5,14.4,0.0,3.9,토사
41-1,BH-3,207789.138,544920.5,14.4,3.9,20.3,발파암
41-2,BH-1,211002.32,549740.46,16.97,0.0,15.5,토사
41-2,BH-1,211002.32,549740.46,16.97,15.5,23.5,리핑암
41-2,BH-2,127.12470556,37.54736111,16.9,0.0,14.5,토사
41-2,BH-2,127.12470556,37.54736111,16.9,14.5,21.0,풍화암
41-2,BH-2,127.12470556,37.54736111,16.9,21.0,23.0,리핑암
41-2,BH-3,127.1249,37.54760278,17.04,0.0,18.3,토사
41-2,BH-3,127.1249,37.54760278,17.04,18.3,20.5,풍화암
41-2,BH-3,127.1249,37.54760278,17.04,20.5,23.0,리핑암
41-2,BH-4,211013.86,549753.012,16.99,0.0,14.5,토사
41-2,BH-4,211013.86,549753.012,16.99,14.5,24.0,풍화암
41-2,BH-4,211013.86,549753.012,16.99,24.0,26.0,리핑암
41-2,BH-5,211048.423,549785.157,17,0.0,16.5,토사
41-2,BH-5,211048.423,549785.157,17,16.5,26.0,풍화암
41-2,BH-5,211048.423,549785.157,17,26.0,28.0,리핑암
41-4,BH-1,127.06111111,37.49383333,11.8,0.0,2.5,토사
41-4,BH-1,127.06111111,37.49383333,11.8,2.5,10.0,풍화암
41-4,BH-1,127.06111111,37.49383333,11.8,10.0,16.0,리핑암
41-4,BH-1,127.06111111,37.49383333,11.8,16.0,41.0,발파암
41-4,BH-1,127.06111111,37.49383333,11.8,41.0,64.0,토사
41-4,BH-2,127.06077778,37.49388889,11.8,0.0,2.5,토사
41-4,BH-2,127.06077778,37.49388889,11.8,2.5,10.6,풍화암
41-4,BH-2,127.06077778,37.49388889,11.8,10.6,13.0,리핑암
41-4,BH-2,127.06077778,37.49388889,11.8,13.0,75.0,토사
41-4,BH-3,127.06069444,37.49405556,12,0.0,4.0,토사
41-4,BH-3,127.06069444,37.49405556,12,4.0,19.0,리핑암
41-4,BH-3,127.06069444,37.49405556,12,19.0,100.0,토사
41-4,BH-4,127.06097222,37.49430556,11.9,0.0,5.0,토사
41-4,BH-4,127.06097222,37.49430556,11.9,5.0,12.8,풍화암
41-4,BH-4,127.06097222,37.49430556,11.9,12.8,16.0,리핑암
41-4,BH-4,127.06097222,37.49430556,11.9,16.0,41.0,발파암
41-4,BH-4,127.06097222,37.49430556,11.9,41.0,56.0,토사
41-4,BH-5,127.06130556,37.49425,12.7,0.0,6.0,토사
41-4,BH-5,127.06130556,37.49425,12.7,6.0,11.5,풍화암
41-4,BH-5,127.06130556,37.49425,12.7,11.5,22.0,리핑암
41-4,BH-5,127.06130556,37.49425,12.7,22.0,41.0,발파암
41-4,BH-5,127.06130556,37.49425,12.7,41.0,43.0,토사
41-5,BH-1,197604.488,541926.778,0,0.0,2.0,토사
41-5,BH-1,197604.488,541926.778,0,2.0,8.6,풍화암
41-5,BH-1,197604.488,541926.778,0,8.6,11.6,리핑암
41-6,NH-1,191066.318,540491.823,26.8,0.0,0.7,토사
41-6,NH-1,191066.318,540491.823,26.8,0.7,13.2,풍화암
41-6,NH-1,191066.318,540491.823,26.8,13.2,15.2,리핑암
41-6,NH-2,191123.333,540496.161,22.4,0.0,17.0,토사
41-6,NH-2,191123.333,540496.161,22.4,17.0,18.9,풍화암
41-6,NH-2,191123.333,540496.161,22.4,18.9,20.0,리핑암
41-6,NH-3,191085.314,540463.345,23,0.0,0.6,토사
41-6,NH-3,191085.314,540463.345,23,0.6,12.0,풍화암
41-7,BH-1,202075.784,443961.601,14,0.0,10.0,토사
41-7,BH-1,202075.784,443961.601,14,10.0,15.0,풍화암
41-7,BH-1,202075.784,443961.601,14,15.0,37.0,리핑암
41-7,BH-2,202068.148,443986.557,14,0.0,10.0,토사
41-7,BH-2,202068.148,443986.557,14,10.0,11.0,풍화암
41-7,BH-2,202068.148,443986.557,14,11.0,37.0,리핑암
41-7,BH-2,202068.148,443986.557,14,37.0,46.0,토사
41-7,BH-3,202061.266,444004.123,14.3,0.0,8.0,토사
41-7,BH-3,202061.266,444004.123,14.3,8.0,12.0,풍화암
41-7,BH-3,202061.266,444004.123,14.3,12.0,37.0,리핑암
41-7,BH-3,202061.266,444004.123,14.3,37.0,48.0,토사
41-8,BH-1,127.03527778,37.485,27.2,0.0,3.4,토사
41-8,BH-1,127.03527778,37.485,27.2,3.4,17.0,풍화암
41-8,BH-1,127.03527778,37.485,27.2,17.0,30.0,리핑암
41-9,BH-1,195956.967,543799.085,86.73,0.0,1.5,토사
41-9,BH-1,195956.967,543799.085,86.73,1.5,5.0,풍화암
41-9,BH-1,195956.967,543799.085,86.73,5.0,10.0,리핑암
41-10,BH-1,203430.238,546803.601,26.9,0.0,17.5,토사
41-10,BH-1,203430.238,546803.601,26.9,17.5,30.0,풍화암
41-10,BH-2,203430.242,546792.267,29.5,0.0,17.0,토사
41-10,BH-2,203430.242,546792.267,29.5,17.0,20.0,풍화암
41-11,BH-1,200251.965,548234.449,19.98,0.0,1.0,토사
41-11,BH-1,200251.965,548234.449,19.98,1.0,5.3,풍화암
41-11,BH-1,200251.965,548234.449,19.98,5.3,20.0,리핑암
41-11,BH-2,200241.023,548247.747,19.85,0.0,1.0,토사
41-11,BH-2,200241.023,548247.747,19.85,1.0,5.1,풍화암
41-11,BH-2,200241.023,548247.747,19.85,5.1,9.0,리핑암
41-11,BH-2,200241.023,548247.747,19.85,9.0,30.0,발파암
41-11,BH-3,200241.906,548256.579,19.8,0.0,1.0,토사
41-11,BH-3,200241.906,548256.579,19.8,1.0,4.8,풍화암
41-11,BH-3,200241.906,548256.579,19.8,4.8,20.0,리핑암
41-12,NH-1,186173.324,451360.873,10.31,0.0,27.0,토사
41-12,NH-1,186173.324,451360.873,10.31,27.0,32.0,풍화암
41-12,NH-2,186157.95,451373.626,10.25,0.0,29.0,토사
41-12,NH-2,186157.95,451373.626,10.25,29.0,40.0,풍화암
41-12,NH-3,186118.115,451364.881,10.08,0.0,26.0,토사
41-12,NH-3,186118.115,451364.881,10.08,26.0,31.0,풍화암
41-13,NH-1,195952.48,542574.62,34.86,0.0,4.0,토사
41-13,NH-1,195952.48,542574.62,34.86,4.0,10.5,풍화암
41-13,NH-1,195952.48,542574.62,34.86,10.5,12.0,리핑암
41-13,NH-1,195952.48,542574.62,34.86,12.0,18.0,발파암
41-14,BH-1,205882.019,544702.393,0,0.0,21.5,토사
41-14,BH-1,205882.019,544702.393,0,21.5,30.0,리핑암
41-14,BH-2,205870.638,544696.717,0,0.0,21.5,토사
41-14,BH-2,205870.638,544696.717,0,21.5,25.0,리핑암
41-15,BH-1,204974,539775,43,0.0,12.0,토사
41-15,BH-1,204974,539775,43,12.0,15.0,풍화암
41-15,BH-2,204975,539771,43,0.0,15.0,토사
41-15,BH-2,204975,539771,43,15.0,18.0,풍화암
41-17,NH-28,204143.351,558118.764,122.9,0.0,10.5,토사
41-17,NH-28,204143.351,558118.764,122.9,10.5,14.2,풍화암
41-17,NH-28,204143.351,558118.764,122.9,14.2,16.0,리핑암
41-17,NH-28,204143.351,558118.764,122.9,16.0,22.0,발파암
41-17,NH-28,204143.351,558118.764,122.9,22.0,25.0,리핑암
41-17,NH-28,204143.351,558118.764,122.9,25.0,67.0,토사
41-17,NH-30,204489.544,558379.25,123.4,0.0,12.0,토사
41-17,NH-30,204489.544,558379.25,123.4,12.0,24.3,풍화암
41-17,NH-30,204489.544,558379.25,123.4,24.3,34.0,리핑암
41-17,NH-30,204489.544,558379.25,123.4,34.0,41.0,토사
41-17,NH-34,205375.133,559081.578,119,0.0,4.2,토사
41-17,NH-34,205375.133,559081.578,119,4.2,34.0,풍화암
41-17,NH-39,205696.36,559322.965,120.9,0.0,10.7,토사
41-17,NH-39,205696.36,559322.965,120.9,10.7,11.7,풍화암
41-17,NH-39,205696.36,559322.965,120.9,11.7,14.0,리핑암
41-17,NH-39,205696.36,559322.965,120.9,14.0,35.0,토사
41-17,NH-39,205696.36,559322.965,120.9,35.0,37.5,발파암
41-17,NH-39,205696.36,559322.965,120.9,37.5,87.0,토사
41-18,NX-1,204871.766,446749.421,23.19,0.0,7.0,토사
41-18,NX-1,204871.766,446749.421,23.19,7.0,10.5,풍화암
41-18,NX-1,204871.766,446749.421,23.19,10.5,30.0,리핑암
41-18,NX-2,204863.484,446759.737,23.42,0.0,9.0,토사
41-18,NX-2,204863.484,446759.737,23.42,9.0,18.0,풍화암
41-18,NX-2,204863.484,446759.737,23.42,18.0,22.0,리핑암
41-19,BH-1,199820.09,548452.36,50.2,0.0,4.0,토사
41-19,BH-1,199820.09,548452.36,50.2,4.0,9.5,풍화암
41-19,BH-1,199820.09,548452.36,50.2,9.5,21.5,리핑암
41-19,BH-1,199820.09,548452.36,50.2,21.5,30.0,발파암
41-19,BH-1,199820.09,548452.36,50.2,30.0,46.0,토사
41-19,BH-2,199803.31,548454.77,50.4,0.0,1.2,토사
41-19,BH-2,199803.31,548454.77,50.4,1.2,5.4,풍화암
41-19,BH-2,199803.31,548454.77,50.4,5.4,8.7,리핑암
41-19,BH-2,199803.31,548454.77,50.4,8.7,14.4,발파암
41-19,BH-2,199803.31,548454.77,50.4,14.4,20.0,토사
41-20,BH-1,193653.86,542807.25,21.6,0.0,8.0,토사
41-20,BH-1,193653.86,542807.25,21.6,8.0,12.0,리핑암
41-20,BH-2,193663.02,542816.06,21.3,0.0,8.5,토사
41-20,BH-2,193663.02,542816.06,21.3,8.5,15.0,리핑암
42-2,NH-1,204089.6,439997.3,26,0.0,9.5,토사
42-2,NH-1,204089.6,439997.3,26,9.5,10.0,풍화암
42-2,NH-1,204089.6,439997.3,26,10.0,25.0,발파암
42-2,NH-2,204096.7,439965.2,26,0.0,12.5,토사
42-2,NH-2,204096.7,439965.2,26,12.5,17.5,리핑암
42-2,NH-2,204096.7,439965.2,26,17.5,30.0,발파암
42-2,NH-3,204103.8,439933,26.2,0.0,15.0,토사
42-2,NH-3,204103.8,439933,26.2,15.0,17.3,풍화암
42-2,NH-3,204103.8,439933,26.2,17.3,25.0,리핑암
42-2,NH-4,204115,439915,26.3,0.0,13.0,토사
42-2,NH-4,204115,439915,26.3,13.0,18.0,풍화암
42-2,NH-4,204115,439915,26.3,18.0,21.0,리핑암
42-3,BH-1,193827.012,558965.513,54,0.0,11.0,풍화암
42-3,BH-1,193827.012,558965.513,54,11.0,18.0,토사
42-3,BH-1,193827.012,558965.513,54,18.0,30.0,풍화암
42-3,BH-2,193851.312,558958.184,54.9,0.0,27.0,풍화암
42-3,BH-3,193819.25,558947.722,53.8,0.0,10.0,풍화암
42-3,BH-3,193819.25,558947.722,53.8,10.0,15.0,토사
42-3,BH-3,193819.25,558947.722,53.8,15.0,25.0,풍화암
42-3,BH-4,193841.532,558933.059,53.6,0.0,11.0,풍화암
42-3,BH-4,193841.532,558933.059,53.6,11.0,23.0,토사
42-3,BH-4,193841.532,558933.059,53.6,23.0,28.0,풍화암
42-4,BH-1,199936.67,548366.733,61.4,0.0,2.0,토사
42-4,BH-1,199936.67,548366.733,61.4,2.0,7.5,풍화암
42-4,BH-1,199936.67,548366.733,61.4,7.5,22.0,리핑암
42-4,BH-2,199953.739,548347.848,61.68,0.0,2.0,토사
42-4,BH-2,199953.739,548347.848,61.68,2.0,5.5,풍화암
42-4,BH-2,199953.739,548347.848,61.68,5.5,30.0,리핑암
42-6,BH-1,199406.073,554359.711,81.5,0.0,19.5,풍화암
42-6,BH-1,199406.073,554359.711,81.5,19.5,30.0,리핑암
42-6,BH-2,199367.669,554387.028,76.8,0.0,19.5,풍화암
42-6,BH-2,199367.669,554387.028,76.8,19.5,30.0,리핑암
42-7,BH-1,205198.017,546226.502,25.53,0.0,5.3,토사
42-7,BH-1,205198.017,546226.502,25.53,5.3,19.0,리핑암
42-7,BH-1,205198.017,546226.502,25.53,19.0,21.0,발파암
42-7,BH-1,205198.017,546226.502,25.53,21.0,24.0,리핑암
42-7,BH-1,205198.017,546226.502,25.53,24.0,30.0,발파암
42-7,BH-2,205210.822,546226.511,24.47,0.0,6.5,토사
42-7,BH-2,205210.822,546226.511,24.47,6.5,7.7,풍화암
42-7,BH-2,205210.822,546226.511,24.47,7.7,17.0,리핑암
42-7,BH-3,205217.476,546202.902,23.87,0.0,10.8,토사
42-7,BH-3,205217.476,546202.902,23.87,10.8,17.0,리핑암
42-8,BH-1,199062.482,540911.647,0,0.0,8.8,토사
42-8,BH-1,199062.482,540911.647,0,8.8,19.6,풍화암
42-8,BH-1,199062.482,540911.647,0,19.6,30.0,리핑암
42-8,BH-2,199074.819,540901.922,0,0.0,10.0,토사
42-8,BH-2,199074.819,540901.922,0,10.0,15.0,풍화암
42-9,BH-1,193886.984,549316.965,11.27,0.0,7.1,토사
42-9,BH-1,193886.984,549316.965,11.27,7.1,13.9,풍화암
42-9,BH-1,193886.984,549316.965,11.27,13.9,17.0,리핑암
42-9,BH-2,193915.416,549299.005,11.92,0.0,13.0,풍화암
42-9,BH-2,193915.416,549299.005,11.92,13.0,16.0,리핑암
42-9,BH-3,193906.4,549287.682,11.86,0.0,1.3,토사
42-9,BH-3,193906.4,549287.682,11.86,1.3,14.9,풍화암
42-9,BH-3,193906.4,549287.682,11.86,14.9,17.0,리핑암
42-9,BH-4,193877.492,549302.809,10.9,0.0,4.5,토사
42-9,BH-4,193877.492,549302.809,10.9,4.5,14.1,풍화암
42-9,BH-4,193877.492,549302.809,10.9,14.1,16.0,리핑암
42-9,BH-5,193897.403,549301.85,11.44,0.0,2.5,토사
42-9,BH-5,193897.403,549301.85,11.44,2.5,11.8,풍화암
42-9,BH-5,193897.403,549301.85,11.44,11.8,20.0,리핑암
42-10,BH-1,193552.314,544460.658,100,0.0,10.0,토사
42-10,BH-1,193552.314,544460.658,100,10.0,14.0,발파암
42-10,BH-1,193552.314,544460.658,100,14.0,15.0,풍화암
42-10,NH-1,193547.562,544449.038,100,0.0,10.0,토사
42-10,NH-1,193547.562,544449.038,100,10.0,14.0,발파암
42-10,NH-1,193547.562,544449.038,100,14.0,19.5,풍화암
42-11,NH-1,198912.43,551093.663,64.52,0.0,4.6,토사
42-11,NH-1,198912.43,551093.663,64.52,4.6,12.0,풍화암
42-11,NH-1,198912.43,551093.663,64.52,12.0,20.0,리핑암
42-11,NH-2,198922.859,551100.933,63,0.0,7.5,발파암
42-11,NH-2,198922.859,551100.933,63,7.5,9.5,풍화암
42-11,NH-2,198922.859,551100.933,63,9.5,20.0,리핑암
42-12,BH-1,211140.163,447477.101,0,0.0,14.5,토사
42-12,BH-1,211140.163,447477.101,0,14.5,28.0,풍화암
42-12,BH-1,211140.163,447477.101,0,28.0,30.0,리핑암
42-12,BH-2,211162.941,447464.855,0,0.0,14.5,토사
42-12,BH-2,211162.941,447464.855,0,14.5,22.0,풍화암
42-13,BH-1,200729.347,548289.863,16.6,0.0,5.0,토사
42-13,BH-1,200729.347,548289.863,16.6,5.0,6.3,풍화암
42-13,BH-1,200729.347,548289.863,16.6,6.3,30.0,리핑암
42-13,BH-2,200740.556,548297.612,17,0.0,4.0,토사
42-13,BH-2,200740.556,548297.612,17,4.0,6.0,풍화암
42-13,BH-2,200740.556,548297.612,17,6.0,16.0,리핑암
42-14,BH-1,193489.015,550386.566,0,0.0,9.0,토사
42-14,BH-1,193489.015,550386.566,0,9.0,12.4,풍화암
42-14,BH-1,193489.015,550386.566,0,12.4,30.0,리핑암
42-14,BH-2,193483.239,550383.489,0,0.0,9.5,토사
42-14,BH-2,193483.239,550383.489,0,9.5,12.8,풍화암
42-14,BH-2,193483.239,550383.489,0,12.8,15.0,리핑암
42-15,BH-1,204644.964,546357.459,0,0.0,15.0,토사
42-15,BH-1,204644.964,546357.459,0,15.0,28.0,풍화암
42-15,BH-1,204644.964,546357.459,0,28.0,30.0,리핑암
42-15,BH-2,204644.017,546355.57,0,0.0,15.0,토사
42-15,BH-2,204644.017,546355.57,0,15.0,22.0,풍화암
42-16,BH-2,194889.623,545895.923,16.64,0.0,16.0,토사
42-16,BH-2,194889.623,545895.923,16.64,16.0,23.0,풍화암
42-16,BH-3,194884.681,545921.897,16.22,0.0,20.0,토사
42-16,BH-3,194884.681,545921.897,16.22,20.0,27.0,풍화암
42-17,BH-1,127.00616944,37.56685833,21.97,0.0,12.6,토사
42-17,BH-1,127.00616944,37.56685833,21.97,12.6,24.3,풍화암
42-17,BH-1,127.00616944,37.56685833,21.97,24.3,30.0,리핑암
42-17,BH-2,127.00643889,37.56685833,21.9,0.0,4.3,토사
42-17,BH-2,127.00643889,37.56685833,21.9,4.3,20.0,풍화암
42-17,BH-3,127.00645556,37.56667778,21.75,0.0,12.5,토사
42-17,BH-3,127.00645556,37.56667778,21.75,12.5,20.0,풍화암
42-18,SB-1,188733.633,544188.331,8.22,0.0,19.0,토사
42-18,SB-1,188733.633,544188.331,8.22,19.0,30.0,리핑암
42-18,SB-2,188754.153,544161.032,8.9,0.0,13.5,토사
42-18,SB-2,188754.153,544161.032,8.9,13.5,25.0,풍화암
42-18,SB-2,188754.153,544161.032,8.9,25.0,28.0,리핑암
42-18,SB-3,188795.193,544187.027,9.2,0.0,14.0,토사
42-18,SB-3,188795.193,544187.027,9.2,14.0,21.3,풍화암
42-18,SB-3,188795.193,544187.027,9.2,21.3,30.0,리핑암
42-18,SB-3,188795.193,544187.027,9.2,30.0,39.0,토사
42-18,SB-4,188822.725,544240.29,9.05,0.0,14.0,토사
42-18,SB-4,188822.725,544240.29,9.05,14.0,24.5,풍화암
42-18,SB-4,188822.725,544240.29,9.05,24.5,27.0,리핑암
42-19,BH-1,193938.045,550571.226,49.67,0.0,18.7,토사
42-19,BH-1,193938.045,550571.226,49.67,18.7,27.0,풍화암
42-19,BH-1,193938.045,550571.226,49.67,27.0,30.0,리핑암
42-19,BH-2,193944.348,550550.342,49.56,0.0,18.0,토사
42-19,BH-2,193944.348,550550.342,49.56,18.0,25.0,풍화암
42-20,NX-1,183808.264,441754.669,34.39,0.0,0.3,토사
42-20,NX-1,183808.264,441754.669,34.39,0.3,1.0,풍화암
42-20,NX-1,183808.264,441754.669,34.39,1.0,29.1,리핑암
42-20,NX-1,183808.264,441754.669,34.39,29.1,32.0,발파암
42-20,NX-2,183838.738,441714.238,27.45,0.0,1.5,토사
42-20,NX-2,183838.738,441714.238,27.45,1.5,14.0,풍화암
42-20,NX-2,183838.738,441714.238,27.45,14.0,15.6,리핑암
42-20,NX-2,183838.738,441714.238,27.45,15.6,30.0,발파암
42-20,NX-3,183872.671,441678.17,25.91,0.0,0.3,토사
42-20,NX-3,183872.671,441678.17,25.91,0.3,0.9,풍화암
42-20,NX-3,183872.671,441678.17,25.91,0.9,30.0,발파암
42-20,NX-4,183790.158,441735.435,33.33,0.0,0.8,토사
42-20,NX-4,183790.158,441735.435,33.33,0.8,9.6,풍화암
42-20,NX-4,183790.158,441735.435,33.33,9.6,20.1,발파암
42-20,NX-4,183790.158,441735.435,33.33,20.1,29.0,리핑암
42-20,NX-4,183790.158,441735.435,33.33,29.0,34.2,발파암
42-20,NX-5,183817.363,441694.561,25.41,0.0,0.3,토사
42-20,NX-5,183817.363,441694.561,25.41,0.3,0.8,풍화암
42-20,NX-5,183817.363,441694.561,25.41,0.8,30.0,발파암
42-20,NX-6,183849.789,441660.341,24.85,0.0,1.5,토사
42-20,NX-6,183849.789,441660.341,24.85,1.5,12.2,풍화암
42-20,NX-6,183849.789,441660.341,24.85,12.2,16.1,리핑암
42-20,NX-6,183849.789,441660.341,24.85,16.1,30.0,발파암
43-1,BH-1,127.13965,37.49933056,24,0.0,5.0,토사
43-1,BH-1,127.13965,37.49933056,24,5.0,15.0,리핑암
43-1,BH-2,127.13991389,37.49941944,23.26,0.0,4.1,토사
43-1,BH-2,127.13991389,37.49941944,23.26,4.1,14.0,리핑암
43-1,BH-3,127.13970556,37.49955556,23.33,0.0,4.5,토사
43-1,BH-3,127.13970556,37.49955556,23.33,4.5,14.0,리핑암
43-2,BH-1,202694.13,546241.37,32.4,0.0,10.0,토사
43-2,BH-1,202694.13,546241.37,32.4,10.0,13.5,풍화암
43-2,BH-1,202694.13,546241.37,32.4,13.5,17.6,리핑암
43-2,BH-1,202694.13,546241.37,32.4,17.6,35.0,발파암
43-2,BH-2,202709.1,546217.87,31.7,0.0,8.3,토사
43-2,BH-2,202709.1,546217.87,31.7,8.3,10.0,풍화암
43-2,BH-2,202709.1,546217.87,31.7,10.0,11.4,리핑암
43-2,BH-2,202709.1,546217.87,31.7,11.4,35.0,발파암
43-3,BH-1,127.01552222,37.63574444,45.5,0.0,2.8,토사
43-3,BH-1,127.01552222,37.63574444,45.5,2.8,24.7,풍화암
43-3,BH-1,127.01552222,37.63574444,45.5,24.7,30.0,리핑암
43-3,BH-2,127.01563056,37.63574167,45.5,0.0,3.7,토사
43-3,BH-2,127.01563056,37.63574167,45.5,3.7,15.0,풍화암
43-4,BH-1,199495.47,448833.98,90.2,0.0,3.0,토사
43-4,BH-1,199495.47,448833.98,90.2,3.0,6.0,리핑암
43-4,BH-1,199495.47,448833.98,90.2,6.0,21.0,발파암
43-4,BH-1,199495.47,448833.98,90.2,21.0,45.0,토사
43-4,BH-2,199504.44,448827.82,89.98,0.0,3.2,토사
43-4,BH-2,199504.44,448827.82,89.98,3.2,5.0,리핑암
43-5,BH-1,126.94469167,37.51358889,13.3,0.0,25.0,토사
43-5,BH-1,126.94469167,37.51358889,13.3,25.0,26.0,풍화암
43-5,BH-1,126.94469167,37.51358889,13.3,26.0,32.0,리핑암
